label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
0,0,0,-0.0328125,0.0208333333,0.0125,-0.00833333333,0.0703125,0.00625,0.0640625,0,0.0625,0.00208333333,0.06875,-0.00625,0.06875,-0.0125,0.0671875,-0.0145833333,-0.45,-0.629166667,-0.0078125,0.00625,-0.01875,-0.0208333333,0.00625,-0.03125,0.003125,-0.025,0,-0.0208333333,0.003125,-0.025
0,-0.0359375,-0.09375,-0.0609375,-0.09375,-0.0359375,-0.114583333,0.0296875,-0.125,0.015625,-0.13125,0.009375,-0.120833333,0.0046875,-0.116666667,0.00625,-0.122916667,0.00625,-0.122916667,-0.45,-0.629166667,-0.04375,-0.104166667,-0.0515625,-0.116666667,-0.0296875,-0.122916667,-0.03125,-0.116666667,-0.03125,-0.114583333,-0.03125,-0.116666667
0,-0.0484375,-0.2,-0.078125,-0.195833333,-0.1,-0.191666667,-0.065625,-0.204166667,-0.075,-0.214583333,-0.084375,-0.202083333,-0.08125,-0.20625,-0.084375,-0.210416667,-0.0828125,-0.210416667,-0.45,-0.629166667,-0.0390625,-0.210416667,-0.04375,-0.2125,-0.0125,-0.222916667,-0.0140625,-0.21875,-0.01875,-0.2125,-0.015625,-0.214583333
0,-0.0609375,-0.289583333,-0.0953125,-0.283333333,-0.15625,-0.260416667,-0.1484375,-0.2625,-0.1609375,-0.2625,-0.16875,-0.2625,-0.153125,-0.26875,-0.159375,-0.272916667,-0.1578125,-0.272916667,-0.45,-0.629166667,-0.040625,-0.285416667,-0.0421875,-0.289583333,-0.0015625,-0.297916667,0,-0.2875,-0.0046875,-0.2875,-0.0046875,-0.2875
0,-0.0765625,-0.38125,-0.1125,-0.377083333,-0.19375,-0.341666667,-0.190625,-0.335416667,-0.2109375,-0.329166667,-0.2109375,-0.335416667,-0.1984375,-0.339583333,-0.203125,-0.341666667,-0.2046875,-0.341666667,-0.45,-0.629166667,-0.053125,-0.370833333,-0.05,-0.379166667,-0.0078125,-0.385416667,0.0046875,-0.375,-0.003125,-0.375,-0.0046875,-0.375
0,0.040625,-0.172916667,0.0140625,-0.195833333,-0.0515625,-0.172916667,-0.071875,-0.195833333,-0.0921875,-0.197916667,-0.071875,-0.214583333,-0.053125,-0.227083333,-0.053125,-0.227083333,-0.0515625,-0.227083333,-0.45,-0.629166667,0.0484375,-0.21875,0.046875,-0.210416667,0.0796875,-0.216666667,0.0796875,-0.2125,0.071875,-0.20625,0.0671875,-0.202083333
0,0.0296875,-0.247916667,-0.046875,-0.2375,-0.171875,-0.179166667,-0.215625,-0.210416667,-0.234375,-0.195833333,-0.2125,-0.2375,-0.1828125,-0.266666667,-0.1828125,-0.270833333,-0.184375,-0.26875,-0.45,-0.629166667,0.0859375,-0.289583333,0.09375,-0.277083333,0.1390625,-0.270833333,0.1453125,-0.272916667,0.1375,-0.266666667,0.1296875,-0.2625
0,-0.0171875,-0.277083333,-0.1015625,-0.258333333,-0.246875,-0.177083333,-0.3109375,-0.2,-0.3234375,-0.183333333,-0.30625,-0.235416667,-0.2734375,-0.275,-0.2734375,-0.275,-0.2734375,-0.277083333,-0.45,-0.629166667,0.09375,-0.329166667,0.1015625,-0.31875,0.1515625,-0.308333333,0.1578125,-0.310416667,0.1484375,-0.304166667,0.1375,-0.297916667
0,-0.0609375,-0.295833333,-0.1546875,-0.26875,-0.3109375,-0.170833333,-0.38125,-0.179166667,-0.396875,-0.166666667,-0.3828125,-0.227083333,-0.3484375,-0.26875,-0.3453125,-0.26875,-0.3484375,-0.270833333,-0.45,-0.629166667,0.0953125,-0.375,0.1,-0.36875,0.1546875,-0.352083333,0.153125,-0.35,0.1421875,-0.341666667,0.1296875,-0.3375
0,0.065625,-0.09375,0.04375,-0.1125,-0.028125,-0.08125,-0.0640625,-0.110416667,-0.084375,-0.104166667,-0.0625,-0.13125,-0.0328125,-0.154166667,-0.034375,-0.154166667,-0.034375,-0.154166667,-0.45,-0.629166667,0.065625,-0.152083333,0.0625,-0.14375,0.1,-0.139583333,0.103125,-0.133333333,0.096875,-0.129166667,0.090625,-0.125
