label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
3,0,0,-0.003125,0.00208333333,-0.0078125,0.00208333333,-0.00625,0,0,0.00208333333,-0.0046875,0.0145833333,-0.03125,0.00833333333,-0.040625,-0.01875,0.0140625,0.09375,0,0.00833333333,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.021875,-0.025,0.00625,0.00208333333,0.0078125,0.00833333333,0.0078125,0.01875
3,-0.0328125,-0.1,-0.04375,-0.1,-0.0421875,-0.104166667,-0.040625,-0.108333333,-0.0375,-0.10625,-0.059375,-0.08125,-0.084375,-0.08125,-0.096875,-0.104166667,-0.0421875,0.0354166667,-0.059375,-0.00416666667,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.0796875,-0.116666667,-0.0640625,-0.0979166667,-0.053125,-0.09375,-0.0625,-0.0833333333
3,-0.0671875,-0.191666667,-0.0765625,-0.189583333,-0.0765625,-0.195833333,-0.075,-0.2,-0.071875,-0.2,-0.09375,-0.179166667,-0.1171875,-0.164583333,-0.125,-0.175,-0.0890625,-0.0104166667,-0.1046875,0,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.1296875,-0.19375,-0.1171875,-0.183333333,-0.1015625,-0.185416667,-0.109375,-0.172916667
3,-0.1,-0.24375,-0.109375,-0.239583333,-0.1046875,-0.247916667,-0.10625,-0.25,-0.1046875,-0.252083333,-0.1234375,-0.241666667,-0.1453125,-0.235416667,-0.15,-0.241666667,-0.13125,-0.025,-0.1421875,0.0208333333,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.171875,-0.2375,-0.1609375,-0.235416667,-0.14375,-0.24375,-0.14375,-0.235416667
3,-0.1375,-0.2875,-0.140625,-0.277083333,-0.1421875,-0.291666667,-0.1453125,-0.297916667,-0.14375,-0.297916667,-0.1578125,-0.3,-0.165625,-0.302083333,-0.1671875,-0.310416667,-0.1609375,-0.01875,-0.18125,0.0333333333,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.196875,-0.279166667,-0.19375,-0.28125,-0.1765625,-0.2875,-0.1734375,-0.291666667
3,-0.025,-0.191666667,-0.025,-0.195833333,-0.028125,-0.19375,-0.028125,-0.19375,-0.021875,-0.191666667,-0.0140625,-0.183333333,-0.0515625,-0.14375,-0.05625,-0.145833333,-0.021875,-0.110416667,-0.021875,-0.05,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.0796875,-0.18125,-0.0734375,-0.177083333,-0.034375,-0.177083333,-0.03125,-0.177083333
3,-0.078125,-0.25,-0.0765625,-0.252083333,-0.075,-0.252083333,-0.0734375,-0.25,-0.0703125,-0.247916667,-0.059375,-0.25,-0.0859375,-0.147916667,-0.0765625,-0.145833333,-0.0875,-0.108333333,-0.0453125,0.0354166667,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.1171875,-0.210416667,-0.1078125,-0.2,-0.0703125,-0.229166667,-0.0640625,-0.222916667
3,-0.11875,-0.279166667,-0.115625,-0.279166667,-0.1171875,-0.277083333,-0.1125,-0.277083333,-0.1125,-0.277083333,-0.1015625,-0.277083333,-0.1046875,-0.170833333,-0.09375,-0.166666667,-0.121875,-0.0604166667,-0.0546875,0.0979166667,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.14375,-0.216666667,-0.1359375,-0.20625,-0.1109375,-0.252083333,-0.103125,-0.247916667
3,-0.1515625,-0.297916667,-0.1515625,-0.297916667,-0.1515625,-0.29375,-0.1484375,-0.297916667,-0.15,-0.295833333,-0.1421875,-0.295833333,-0.1140625,-0.189583333,-0.1,-0.179166667,-0.1296875,-0.01875,-0.05625,0.154166667,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.165625,-0.222916667,-0.159375,-0.20625,-0.15,-0.270833333,-0.140625,-0.26875
3,-0.0171875,-0.129166667,-0.015625,-0.13125,-0.021875,-0.127083333,-0.0234375,-0.127083333,-0.015625,-0.127083333,-0.00625,-0.116666667,-0.0359375,-0.075,-0.0375,-0.075,-0.00625,-0.102083333,0.0171875,-0.01875,-0.4359375,-0.583333333,-0.4359375,-0.583333333,-0.05625,-0.110416667,-0.0546875,-0.110416667,-0.01875,-0.108333333,-0.015625,-0.10625
