label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
5,0,0,0.01953125,-0.0125,0.0296875,-0.0236111111,0.03203125,-0.0388888889,0.04609375,-0.0194444444,0.07890625,-0.0125,-0.4796875,-0.909722222,0.07734375,-0.0611111111,0.08671875,-0.0680555556,0.0734375,-0.169444444,0.07890625,-0.0625,0.07578125,-0.0472222222,0.0515625,-0.101388889,0.040625,-0.125,0.04453125,-0.136111111,0.0390625,-0.148611111
5,-0.0390625,-0.0708333333,-0.02890625,-0.101388889,-0.02578125,-0.0930555556,-0.0140625,-0.125,0,-0.104166667,0.0234375,-0.115277778,-0.4796875,-0.909722222,0.03359375,-0.206944444,0.00859375,-0.245833333,-0.00546875,-0.225,-0.0046875,-0.227777778,-0.00625,-0.198611111,-0.02109375,-0.236111111,-0.0328125,-0.244444444,-0.025,-0.252777778,-0.03125,-0.256944444
5,-0.06171875,-0.1375,-0.06484375,-0.206944444,-0.06484375,-0.161111111,-0.05078125,-0.2125,-0.04296875,-0.209722222,-0.0109375,-0.213888889,-0.4796875,-0.909722222,0.02109375,-0.354166667,-0.01328125,-0.398611111,-0.065625,-0.340277778,-0.0671875,-0.355555556,-0.06796875,-0.330555556,-0.06953125,-0.351388889,-0.08125,-0.35,-0.07890625,-0.355555556,-0.08046875,-0.355555556
5,-0.071875,-0.179166667,-0.08828125,-0.288888889,-0.08515625,-0.213888889,-0.0765625,-0.281944444,-0.0734375,-0.290277778,-0.0421875,-0.276388889,-0.4796875,-0.909722222,0.02578125,-0.454166667,-0.0234375,-0.501388889,-0.09375,-0.447222222,-0.10703125,-0.431944444,-0.1109375,-0.401388889,-0.10625,-0.415277778,-0.115625,-0.408333333,-0.1171875,-0.405555556,-0.115625,-0.408333333
5,-0.08515625,-0.220833333,-0.11953125,-0.366666667,-0.10625,-0.283333333,-0.10625,-0.358333333,-0.109375,-0.356944444,-0.0734375,-0.320833333,-0.4796875,-0.909722222,0.0453125,-0.534722222,-0.03984375,-0.5625,-0.11015625,-0.552777778,-0.13671875,-0.475,-0.1484375,-0.45,-0.14609375,-0.447222222,-0.15546875,-0.441666667,-0.15390625,-0.451388889,-0.153125,-0.452777778
5,-0.0265625,-0.2625,-0.01953125,-0.2625,-0.015625,-0.252777778,0.00234375,-0.2625,0.0078125,-0.284722222,0.03046875,-0.261111111,-0.4796875,-0.909722222,0.1421875,-0.519444444,0.08828125,-0.581944444,-0.03828125,-0.602777778,-0.00390625,-0.447222222,-0.0015625,-0.397222222,-0.003125,-0.420833333,-0.01640625,-0.423611111,-0.01171875,-0.426388889,-0.015625,-0.431944444
5,-0.05,-0.315277778,-0.046875,-0.3125,-0.04765625,-0.308333333,-0.028125,-0.311111111,-0.05234375,-0.275,-0.00625,-0.308333333,-0.4796875,-0.909722222,0.1953125,-0.666666667,0.065625,-0.731944444,-0.0734375,-0.775,-0.05078125,-0.525,-0.02265625,-0.4625,-0.0234375,-0.476388889,-0.03125,-0.473611111,-0.0296875,-0.468055556,-0.03203125,-0.466666667
5,-0.08125,-0.330555556,-0.07109375,-0.3375,-0.078125,-0.3375,-0.059375,-0.338888889,-0.05703125,-0.243055556,-0.040625,-0.330555556,-0.4796875,-0.909722222,0.2234375,-0.722222222,0.0296875,-0.791666667,-0.09921875,-0.833333333,-0.0703125,-0.5,-0.05,-0.480555556,-0.05078125,-0.490277778,-0.05859375,-0.494444444,-0.06015625,-0.497222222,-0.06015625,-0.494444444
5,-0.109375,-0.331944444,-0.0921875,-0.352777778,-0.10546875,-0.358333333,-0.084375,-0.354166667,-0.04765625,-0.238888889,-0.07265625,-0.341666667,-0.4796875,-0.909722222,0.240625,-0.751388889,0.009375,-0.813888889,-0.109375,-0.869444444,-0.08125,-0.469444444,-0.07421875,-0.4875,-0.071875,-0.5,-0.08203125,-0.501388889,-0.0859375,-0.511111111,-0.084375,-0.515277778
5,0.009375,-0.231944444,0.01328125,-0.219444444,0.0140625,-0.2125,0.02578125,-0.213888889,0.040625,-0.222222222,0.04921875,-0.231944444,-0.4796875,-0.909722222,0.18359375,-0.4625,0.1078125,-0.552777778,-0.01015625,-0.609722222,0.03046875,-0.376388889,0.03046875,-0.340277778,0.0234375,-0.361111111,0.0140625,-0.365277778,0.0171875,-0.363888889,0.01484375,-0.370833333
5,-0.03671875,-0.218055556,-0.04140625,-0.205555556,-0.040625,-0.218055556,-0.01953125,-0.233333333,-0.05625,-0.15,0.0078125,-0.276388889,-0.4796875,-0.909722222,0.27109375,-0.605555556,0.1078125,-0.723611111,-0.05078125,-0.775,-0.06875,-0.325,-0.03046875,-0.330555556,-0.0359375,-0.359722222,-0.03984375,-0.356944444,-0.0546875,-0.355555556,-0.04140625,-0.363888889
5,-0.05703125,-0.191666667,-0.0640625,-0.208333333,-0.06875,-0.234722222,-0.05703125,-0.248611111,-0.053125,-0.0986111111,-0.02890625,-0.3,-0.4796875,-0.909722222,0.3078125,-0.638888889,0.0703125,-0.790277778,-0.084375,-0.831944444,-0.0859375,-0.277777778,-0.07109375,-0.326388889,-0.0671875,-0.35,-0.07578125,-0.351388889,-0.08828125,-0.354166667,-0.08046875,-0.363888889
5,-0.0625,-0.169444444,-0.07265625,-0.215277778,-0.08359375,-0.248611111,-0.08046875,-0.258333333,-0.03203125,-0.101388889,-0.06015625,-0.313888889,-0.4796875,-0.909722222,0.32265625,-0.648611111,0.04609375,-0.813888889,-0.10234375,-0.865277778,-0.08515625,-0.247222222,-0.0984375,-0.318055556,-0.078125,-0.351388889,-0.0953125,-0.351388889,-0.10390625,-0.365277778,-0.10078125,-0.372222222
5,0.0328125,-0.159722222,0.034375,-0.136111111,0.03359375,-0.136111111,0.0375,-0.1375,0.06015625,-0.130555556,0.06640625,-0.184722222,-0.4796875,-0.909722222,0.2078125,-0.381944444,0.11328125,-0.490277778,0.01015625,-0.605555556,0.04921875,-0.283333333,0.0484375,-0.255555556,0.03828125,-0.273611111,0.03515625,-0.279166667,0.03515625,-0.273611111,0.03515625,-0.281944444
