label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
2,0,0,-0.00234375,-0.00416666667,-0.00546875,-0.00138888889,-0.0078125,0,-0.0078125,0.00277777778,-0.01171875,0.00138888889,-0.0140625,0,-0.01953125,-0.00138888889,-0.02109375,0.00277777778,-0.0234375,0.00833333333,-0.025,0.00555555556,-0.02578125,0,-0.02578125,-0.0208333333,-0.02890625,-0.0319444444,-0.03046875,-0.0333333333,-0.0296875,-0.0347222222
2,-0.0625,-0.0486111111,-0.065625,-0.0513888889,-0.06875,-0.0486111111,-0.0703125,-0.0472222222,-0.07109375,-0.0444444444,-0.075,-0.0444444444,-0.078125,-0.0458333333,-0.08203125,-0.0458333333,-0.08359375,-0.0416666667,-0.08203125,-0.0416666667,-0.084375,-0.0611111111,-0.08359375,-0.0597222222,-0.08203125,-0.0625,-0.0796875,-0.0708333333,-0.08125,-0.0736111111,-0.0796875,-0.0722222222
2,-0.11640625,-0.111111111,-0.11875,-0.113888889,-0.12109375,-0.1125,-0.121875,-0.111111111,-0.1234375,-0.108333333,-0.12734375,-0.108333333,-0.13125,-0.108333333,-0.13515625,-0.106944444,-0.13671875,-0.101388889,-0.13203125,-0.116666667,-0.121875,-0.169444444,-0.1171875,-0.169444444,-0.1171875,-0.173611111,-0.11484375,-0.175,-0.11484375,-0.179166667,-0.1140625,-0.173611111
2,-0.15703125,-0.165277778,-0.159375,-0.166666667,-0.16015625,-0.166666667,-0.16171875,-0.1625,-0.1640625,-0.159722222,-0.16796875,-0.161111111,-0.171875,-0.159722222,-0.1765625,-0.156944444,-0.17734375,-0.15,-0.1671875,-0.179166667,-0.128125,-0.269444444,-0.11484375,-0.269444444,-0.11484375,-0.273611111,-0.115625,-0.273611111,-0.1140625,-0.275,-0.1140625,-0.269444444
2,-0.19140625,-0.205555556,-0.19375,-0.204166667,-0.19609375,-0.201388889,-0.19921875,-0.193055556,-0.2015625,-0.191666667,-0.2046875,-0.194444444,-0.21015625,-0.188888889,-0.2140625,-0.1875,-0.2140625,-0.180555556,-0.19375,-0.233333333,-0.1171875,-0.35,-0.10078125,-0.347222222,-0.09765625,-0.348611111,-0.09921875,-0.347222222,-0.0984375,-0.347222222,-0.09765625,-0.340277778
2,-0.04375,-0.254166667,-0.04765625,-0.255555556,-0.04921875,-0.258333333,-0.05078125,-0.254166667,-0.053125,-0.252777778,-0.05703125,-0.254166667,-0.0609375,-0.254166667,-0.06484375,-0.254166667,-0.0703125,-0.254166667,-0.07421875,-0.270833333,-0.084375,-0.279166667,-0.0671875,-0.288888889,-0.06328125,-0.293055556,-0.06796875,-0.295833333,-0.06875,-0.294444444,-0.06875,-0.294444444
2,-0.04140625,-0.372222222,-0.04609375,-0.373611111,-0.04765625,-0.375,-0.05,-0.370833333,-0.05390625,-0.369444444,-0.05703125,-0.370833333,-0.06171875,-0.370833333,-0.065625,-0.369444444,-0.071875,-0.369444444,-0.0796875,-0.383333333,-0.10234375,-0.347222222,-0.08203125,-0.326388889,-0.0796875,-0.326388889,-0.08359375,-0.330555556,-0.08125,-0.327777778,-0.0796875,-0.325
2,-0.03671875,-0.447222222,-0.04140625,-0.45,-0.04375,-0.45,-0.0453125,-0.444444444,-0.04921875,-0.444444444,-0.053125,-0.444444444,-0.0578125,-0.444444444,-0.0625,-0.444444444,-0.06875,-0.443055556,-0.07890625,-0.45,-0.109375,-0.277777778,-0.0890625,-0.240277778,-0.08515625,-0.2375,-0.0875,-0.243055556,-0.08515625,-0.243055556,-0.08359375,-0.240277778
2,-0.02890625,-0.516666667,-0.03359375,-0.519444444,-0.03671875,-0.519444444,-0.0390625,-0.5125,-0.0421875,-0.5125,-0.04609375,-0.5125,-0.0515625,-0.5125,-0.05625,-0.511111111,-0.06328125,-0.509722222,-0.075,-0.508333333,-0.1046875,-0.218055556,-0.08359375,-0.183333333,-0.0796875,-0.180555556,-0.08125,-0.190277778,-0.08125,-0.1875,-0.0796875,-0.186111111
2,0.003125,-0.255555556,0,-0.258333333,-0.00234375,-0.258333333,-0.00390625,-0.255555556,-0.00625,-0.254166667,-0.01015625,-0.255555556,-0.0140625,-0.255555556,-0.01796875,-0.255555556,-0.0234375,-0.258333333,-0.03203125,-0.277777778,-0.04296875,-0.276388889,-0.0296875,-0.283333333,-0.02421875,-0.288888889,-0.02890625,-0.291666667,-0.03046875,-0.291666667,-0.0296875,-0.291666667
2,0.02421875,-0.383333333,0.0203125,-0.3875,0.01796875,-0.3875,0.015625,-0.381944444,0.01328125,-0.383333333,0.009375,-0.383333333,0.0046875,-0.383333333,0,-0.384722222,-0.00546875,-0.386111111,-0.01875,-0.406944444,-0.06171875,-0.315277778,-0.05,-0.297222222,-0.046875,-0.309722222,-0.0515625,-0.3125,-0.04921875,-0.3125,-0.0484375,-0.309722222
2,0.04140625,-0.465277778,0.03671875,-0.469444444,0.03359375,-0.469444444,0.03203125,-0.463888889,0.0296875,-0.465277778,0.025,-0.463888889,0.0203125,-0.465277778,0.015625,-0.465277778,0.01015625,-0.466666667,-0.00546875,-0.479166667,-0.06875,-0.211111111,-0.059375,-0.195833333,-0.05703125,-0.2,-0.0609375,-0.204166667,-0.059375,-0.208333333,-0.05859375,-0.204166667
2,0.05859375,-0.536111111,0.05390625,-0.541666667,0.05078125,-0.541666667,0.04921875,-0.534722222,0.04609375,-0.534722222,0.04140625,-0.534722222,0.0359375,-0.536111111,0.03125,-0.536111111,0.02578125,-0.536111111,0.0109375,-0.541666667,-0.06328125,-0.148611111,-0.05234375,-0.151388889,-0.05,-0.151388889,-0.053125,-0.1625,-0.05390625,-0.1625,-0.05390625,-0.158333333
2,0.040625,-0.226388889,0.0375,-0.229166667,0.034375,-0.229166667,0.0328125,-0.225,0.0296875,-0.226388889,0.0265625,-0.226388889,0.02265625,-0.226388889,0.01875,-0.227777778,0.0140625,-0.231944444,0.00390625,-0.258333333,-0.003125,-0.258333333,0.0046875,-0.2625,0.00859375,-0.266666667,0.0046875,-0.269444444,0.003125,-0.269444444,0.00390625,-0.269444444
2,0.075,-0.338888889,0.07109375,-0.343055556,0.0671875,-0.341666667,0.065625,-0.338888889,0.06328125,-0.338888889,0.059375,-0.338888889,0.0546875,-0.338888889,0.05,-0.340277778,0.04453125,-0.347222222,0.021875,-0.373611111,-0.02890625,-0.272222222,-0.02109375,-0.254166667,-0.01875,-0.259722222,-0.021875,-0.266666667,-0.02109375,-0.265277778,-0.0203125,-0.261111111
2,0.0984375,-0.409722222,0.09453125,-0.415277778,0.090625,-0.4125,0.0890625,-0.409722222,0.0859375,-0.409722222,0.08203125,-0.409722222,0.07734375,-0.411111111,0.071875,-0.4125,0.06484375,-0.419444444,0.03984375,-0.438888889,-0.0359375,-0.169444444,-0.03203125,-0.158333333,-0.0296875,-0.158333333,-0.0328125,-0.168055556,-0.03203125,-0.169444444,-0.03125,-0.166666667
2,0.1203125,-0.475,0.11640625,-0.481944444,0.11171875,-0.479166667,0.109375,-0.475,0.10703125,-0.473611111,0.10234375,-0.475,0.09765625,-0.476388889,0.0921875,-0.477777778,0.08359375,-0.486111111,0.0578125,-0.495833333,-0.03125,-0.113888889,-0.02578125,-0.122222222,-0.02265625,-0.125,-0.025,-0.1375,-0.02734375,-0.138888889,-0.02734375,-0.134722222
2,0.0703125,-0.172222222,0.0671875,-0.175,0.06328125,-0.173611111,0.0625,-0.170833333,0.059375,-0.170833333,0.05625,-0.172222222,0.05234375,-0.172222222,0.04765625,-0.173611111,0.04453125,-0.180555556,0.03515625,-0.218055556,0.03515625,-0.227777778,0.03671875,-0.227777778,0.03828125,-0.230555556,0.0359375,-0.233333333,0.034375,-0.231944444,0.03515625,-0.231944444
2,0.11796875,-0.223611111,0.11328125,-0.226388889,0.11015625,-0.225,0.109375,-0.219444444,0.10625,-0.220833333,0.1015625,-0.220833333,0.09765625,-0.222222222,0.09296875,-0.222222222,0.0875,-0.2375,0.0609375,-0.277777778,0.003125,-0.2375,0.00546875,-0.213888889,0.00625,-0.205555556,0.00390625,-0.211111111,0.00546875,-0.209722222,0.00546875,-0.204166667
2,0.15078125,-0.254166667,0.14609375,-0.255555556,0.14296875,-0.255555556,0.14140625,-0.25,0.1390625,-0.25,0.134375,-0.25,0.1296875,-0.252777778,0.125,-0.252777778,0.11796875,-0.270833333,0.0828125,-0.3125,-0.00625,-0.1625,-0.00546875,-0.144444444,-0.00234375,-0.1375,-0.0046875,-0.144444444,-0.0046875,-0.144444444,-0.003125,-0.141666667
2,0.18046875,-0.284722222,0.175,-0.286111111,0.171875,-0.284722222,0.1703125,-0.279166667,0.16796875,-0.279166667,0.1625,-0.279166667,0.1578125,-0.281944444,0.15234375,-0.281944444,0.14453125,-0.302777778,0.10390625,-0.344444444,0,-0.127777778,0,-0.122222222,0.00625,-0.123611111,0.00390625,-0.129166667,0.0015625,-0.129166667,0.00234375,-0.127777778
2,0,0,-0.0015625,0,-0.00234375,-0.00138888889,-0.003125,-0.00138888889,-0.003125,0,-0.00390625,0,-0.003125,0.00277777778,-0.0015625,0.00416666667,-0.0015625,0.00277777778,-0.0015625,0.00138888889,-0.0015625,0.00138888889,-0.0015625,0.00277777778,-0.00078125,0.00138888889,0.0015625,0.00416666667,0.015625,0.0152777778,0.0078125,0.0111111111
2,-0.06171875,-0.0569444444,-0.06484375,-0.0541666667,-0.065625,-0.0569444444,-0.06640625,-0.0555555556,-0.06640625,-0.0555555556,-0.06640625,-0.0555555556,-0.0671875,-0.0513888889,-0.065625,-0.05,-0.06484375,-0.0513888889,-0.065625,-0.0527777778,-0.065625,-0.0527777778,-0.065625,-0.0513888889,-0.065625,-0.05,-0.0625,-0.0763888889,-0.04296875,-0.0736111111,-0.046875,-0.0555555556
2,-0.115625,-0.127777778,-0.11953125,-0.126388889,-0.12109375,-0.127777778,-0.121875,-0.126388889,-0.121875,-0.126388889,-0.12109375,-0.123611111,-0.12109375,-0.119444444,-0.12109375,-0.118055556,-0.1203125,-0.118055556,-0.1203125,-0.119444444,-0.1203125,-0.119444444,-0.11953125,-0.118055556,-0.11953125,-0.116666667,-0.115625,-0.1875,-0.0765625,-0.183333333,-0.08359375,-0.163888889
