label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
1,0,0,-0.00078125,-0.00972222222,0.00390625,-0.0138888889,0.00703125,-0.0111111111,0.0078125,-0.0166666667,0.00859375,-0.00416666667,0.03984375,-0.00833333333,0.0703125,-0.00833333333,0.06484375,-0.0222222222,0.0796875,-0.0513888889,0.0703125,-0.105555556,0.059375,-0.0861111111,0.03515625,0.0125,0.01171875,-0.00138888889,0.00859375,-0.00277777778,0.00703125,-0.0236111111
1,-0.04921875,-0.158333333,-0.05,-0.169444444,-0.0484375,-0.165277778,-0.0421875,-0.163888889,-0.0453125,-0.177777778,-0.06328125,-0.152777778,-0.03125,-0.155555556,0.034375,-0.190277778,0.02578125,-0.163888889,0.04296875,-0.213888889,0.04140625,-0.252777778,0.00703125,-0.218055556,-0.02890625,-0.197222222,-0.05,-0.198611111,-0.0546875,-0.184722222,-0.04296875,-0.216666667
1,-0.065625,-0.319444444,-0.06640625,-0.326388889,-0.06328125,-0.322222222,-0.0578125,-0.319444444,-0.06953125,-0.343055556,-0.096875,-0.309722222,-0.0703125,-0.319444444,-0.02421875,-0.343055556,-0.00234375,-0.323611111,0.05703125,-0.373611111,0.06796875,-0.401388889,0.01875,-0.390277778,-0.03984375,-0.394444444,-0.06171875,-0.372222222,-0.0625,-0.363888889,-0.0484375,-0.401388889
1,-0.078125,-0.444444444,-0.07578125,-0.452777778,-0.0734375,-0.444444444,-0.06953125,-0.436111111,-0.08828125,-0.466666667,-0.11953125,-0.423611111,-0.0921875,-0.440277778,-0.078125,-0.445833333,-0.02578125,-0.451388889,0.0828125,-0.508333333,0.1046875,-0.498611111,0.03359375,-0.519444444,-0.03671875,-0.5375,-0.0625,-0.502777778,-0.05859375,-0.501388889,-0.0390625,-0.548611111
1,-0.0984375,-0.552777778,-0.09609375,-0.5625,-0.09375,-0.551388889,-0.08671875,-0.536111111,-0.11015625,-0.573611111,-0.14375,-0.525,-0.1125,-0.541666667,-0.1203125,-0.529166667,-0.0625,-0.531944444,0.090625,-0.611111111,0.12890625,-0.591666667,0.025,-0.629166667,-0.040625,-0.658333333,-0.07265625,-0.631944444,-0.0671875,-0.625,-0.03828125,-0.675
1,-0.003125,-0.338888889,-0.00859375,-0.351388889,-0.00234375,-0.352777778,0.003125,-0.358333333,-0.00234375,-0.373611111,-0.0234375,-0.369444444,-0.0375,-0.394444444,-0.02578125,-0.369444444,-0.00546875,-0.377777778,0.06640625,-0.258333333,0.16015625,-0.456944444,0.10546875,-0.490277778,0.04453125,-0.418055556,0.00234375,-0.398611111,0.0015625,-0.381944444,0.003125,-0.384722222
1,-0.03671875,-0.459722222,-0.04140625,-0.465277778,-0.034375,-0.473611111,-0.03125,-0.481944444,-0.0375,-0.490277778,-0.05859375,-0.488888889,-0.121875,-0.498611111,-0.12109375,-0.454166667,-0.03984375,-0.518055556,0.14453125,-0.279166667,0.22578125,-0.555555556,0.175,-0.619444444,0.021875,-0.569444444,-0.009375,-0.55,-0.00546875,-0.527777778,-0.009375,-0.515277778
1,-0.06796875,-0.545833333,-0.07265625,-0.551388889,-0.06640625,-0.5625,-0.06328125,-0.566666667,-0.0703125,-0.568055556,-0.09609375,-0.565277778,-0.184375,-0.548611111,-0.184375,-0.488888889,-0.07265625,-0.586111111,0.17734375,-0.302777778,0.27421875,-0.630555556,0.22109375,-0.680555556,0.00078125,-0.652777778,-0.02265625,-0.6625,-0.0203125,-0.638888889,-0.02890625,-0.622222222
1,-0.09609375,-0.619444444,-0.1,-0.627777778,-0.0953125,-0.6375,-0.09453125,-0.6375,-0.103125,-0.633333333,-0.134375,-0.623611111,-0.2390625,-0.579166667,-0.2375,-0.518055556,-0.10078125,-0.627777778,0.1953125,-0.325,0.3171875,-0.698611111,0.26875,-0.727777778,-0.0203125,-0.727777778,-0.03203125,-0.761111111,-0.03203125,-0.7375,-0.04375,-0.716666667
1,0.01015625,-0.281944444,0.00625,-0.293055556,0.01171875,-0.295833333,0.0171875,-0.3,0.01328125,-0.305555556,0,-0.306944444,-0.0171875,-0.319444444,-0.0171875,-0.288888889,0.0078125,-0.352777778,0.0953125,-0.156944444,0.19765625,-0.388888889,0.14140625,-0.433333333,0.0578125,-0.333333333,0.021875,-0.333333333,0.025,-0.320833333,0.021875,-0.320833333
