label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
4,0,0,0.00234375,0.0111111111,0.0015625,0.0291666667,0.0046875,0.0444444444,-0.0125,0.0722222222,-0.5453125,-0.780555556,0.0140625,-0.0944444444,0.0078125,-0.0986111111,0.0015625,-0.0680555556,-0.00703125,-0.0277777778,0.01875,0.0347222222,-0.00078125,0.0347222222,-0.0109375,0.00555555556,-0.0234375,0,-0.03203125,-0.0125,-0.025,-0.00972222222
4,-0.05859375,-0.111111111,-0.05546875,-0.101388889,-0.05859375,-0.0805555556,-0.05625,-0.0388888889,-0.05078125,-0.0138888889,-0.5453125,-0.780555556,-0.02109375,-0.205555556,-0.0125,-0.223611111,-0.06953125,-0.173611111,-0.0546875,-0.140277778,-0.03984375,-0.0861111111,-0.06171875,-0.0847222222,-0.0625,-0.0972222222,-0.06953125,-0.0944444444,-0.075,-0.0916666667,-0.07109375,-0.0958333333
4,-0.0828125,-0.223611111,-0.07890625,-0.218055556,-0.08046875,-0.2,-0.078125,-0.151388889,-0.0859375,-0.118055556,-0.5453125,-0.780555556,-0.10625,-0.288888889,-0.06953125,-0.330555556,-0.0984375,-0.306944444,-0.0640625,-0.275,-0.05625,-0.219444444,-0.0765625,-0.215277778,-0.07578125,-0.198611111,-0.08671875,-0.194444444,-0.0921875,-0.195833333,-0.090625,-0.193055556
4,-0.10390625,-0.306944444,-0.1,-0.304166667,-0.0984375,-0.288888889,-0.09296875,-0.241666667,-0.1203125,-0.175,-0.5453125,-0.780555556,-0.184375,-0.316666667,-0.12734375,-0.390277778,-0.11484375,-0.390277778,-0.06484375,-0.363888889,-0.0609375,-0.306944444,-0.08203125,-0.293055556,-0.08828125,-0.256944444,-0.10234375,-0.252777778,-0.10859375,-0.258333333,-0.1078125,-0.252777778
4,-0.13203125,-0.377777778,-0.1296875,-0.376388889,-0.12734375,-0.363888889,-0.12265625,-0.320833333,-0.153125,-0.215277778,-0.5453125,-0.780555556,-0.24609375,-0.304166667,-0.17421875,-0.408333333,-0.1375,-0.455555556,-0.0765625,-0.444444444,-0.06796875,-0.356944444,-0.08203125,-0.283333333,-0.115625,-0.276388889,-0.1296875,-0.294444444,-0.13515625,-0.293055556,-0.13828125,-0.294444444
4,-0.00859375,-0.284722222,-0.0046875,-0.277777778,0,-0.255555556,-0.00703125,-0.2,-0.04765625,-0.220833333,-0.5453125,-0.780555556,-0.10390625,-0.336111111,-0.06640625,-0.397222222,-0.02890625,-0.434722222,0.0109375,-0.404166667,0.01640625,-0.3,-0.01015625,-0.258333333,-0.02265625,-0.225,-0.025,-0.238888889,-0.02578125,-0.266666667,-0.02734375,-0.265277778
4,-0.03984375,-0.311111111,-0.03984375,-0.295833333,-0.0265625,-0.284722222,-0.01484375,-0.270833333,-0.11015625,-0.223611111,-0.5453125,-0.780555556,-0.2109375,-0.329166667,-0.14765625,-0.473611111,-0.06484375,-0.552777778,0.02734375,-0.540277778,0.04921875,-0.420833333,0.0109375,-0.336111111,-0.00546875,-0.294444444,-0.01796875,-0.294444444,-0.03515625,-0.302777778,-0.0359375,-0.3125
4,-0.0625,-0.320833333,-0.06328125,-0.311111111,-0.04609375,-0.297222222,-0.03203125,-0.266666667,-0.14453125,-0.220833333,-0.5453125,-0.780555556,-0.2796875,-0.3,-0.20546875,-0.501388889,-0.10546875,-0.613888889,0.0046875,-0.616666667,0.05546875,-0.473611111,-0.00234375,-0.343055556,-0.015625,-0.3125,-0.03359375,-0.313888889,-0.05390625,-0.313888889,-0.053125,-0.325
4,-0.0828125,-0.325,-0.084375,-0.322222222,-0.06640625,-0.302777778,-0.04921875,-0.243055556,-0.16953125,-0.215277778,-0.5453125,-0.780555556,-0.33046875,-0.269444444,-0.25078125,-0.5125,-0.1453125,-0.65,-0.03046875,-0.663888889,0.05234375,-0.504166667,-0.0265625,-0.301388889,-0.03203125,-0.302777778,-0.05546875,-0.308333333,-0.07578125,-0.311111111,-0.0734375,-0.325
4,0.02265625,-0.229166667,0.02734375,-0.223611111,0.034375,-0.202777778,0.03046875,-0.158333333,-0.0109375,-0.166666667,-0.5453125,-0.780555556,-0.0921875,-0.269444444,-0.07265625,-0.35,-0.0109375,-0.419444444,0.0375,-0.372222222,0.05234375,-0.245833333,0.01953125,-0.202777778,0.009375,-0.169444444,0.00859375,-0.191666667,0.00703125,-0.230555556,0.00703125,-0.222222222
4,-0.025,-0.211111111,-0.028125,-0.1875,-0.015625,-0.175,0.00703125,-0.136111111,-0.10078125,-0.0944444444,-0.5453125,-0.780555556,-0.21015625,-0.256944444,-0.16640625,-0.418055556,-0.059375,-0.555555556,0.06796875,-0.522222222,0.10390625,-0.361111111,0.04765625,-0.247222222,0.034375,-0.198611111,0.00703125,-0.206944444,-0.01875,-0.216666667,-0.02265625,-0.2125
4,-0.04765625,-0.208333333,-0.046875,-0.186111111,-0.03203125,-0.173611111,-0.0078125,-0.0972222222,-0.1109375,-0.0541666667,-0.5453125,-0.780555556,-0.284375,-0.223611111,-0.22734375,-0.440277778,-0.10625,-0.6125,0.03203125,-0.602777778,0.0984375,-0.394444444,0.0328125,-0.268055556,0.01875,-0.202777778,-0.01015625,-0.206944444,-0.03984375,-0.211111111,-0.04140625,-0.209722222
