label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
3,0,0,0.003125,-0.00208333333,-0.003125,-0.00833333333,-0.003125,-0.0104166667,-0.00625,-0.0166666667,-0.0046875,-0.0145833333,-0.009375,-0.0208333333,-0.009375,-0.01875,-0.0109375,-0.0145833333,-0.009375,-0.0125,-0.0109375,-0.0166666667,-0.0140625,-0.0166666667,-0.0140625,-0.0145833333,-0.0140625,-0.0145833333,-0.0125,-0.0145833333,-0.0109375,-0.0145833333
3,-0.08125,-0.01875,-0.0828125,-0.0166666667,-0.084375,-0.0208333333,-0.084375,-0.0208333333,-0.0875,-0.03125,-0.0890625,-0.0291666667,-0.090625,-0.03125,-0.090625,-0.0270833333,-0.0921875,-0.025,-0.090625,-0.0229166667,-0.09375,-0.0229166667,-0.09375,-0.0270833333,-0.0953125,-0.025,-0.09375,-0.0291666667,-0.0921875,-0.0291666667,-0.0921875,-0.0270833333
3,-0.146875,-0.0791666667,-0.15,-0.0791666667,-0.1515625,-0.0833333333,-0.1515625,-0.0833333333,-0.1546875,-0.09375,-0.15625,-0.09375,-0.1578125,-0.09375,-0.1609375,-0.0916666667,-0.1625,-0.09375,-0.1625,-0.0895833333,-0.1609375,-0.0833333333,-0.1640625,-0.0895833333,-0.1640625,-0.0916666667,-0.165625,-0.0958333333,-0.1625,-0.0958333333,-0.1609375,-0.09375
3,-0.1890625,-0.135416667,-0.190625,-0.139583333,-0.190625,-0.141666667,-0.190625,-0.141666667,-0.1953125,-0.15,-0.196875,-0.154166667,-0.1984375,-0.154166667,-0.2046875,-0.154166667,-0.2046875,-0.15625,-0.2078125,-0.152083333,-0.203125,-0.145833333,-0.2046875,-0.15,-0.20625,-0.152083333,-0.2109375,-0.15625,-0.2078125,-0.158333333,-0.20625,-0.158333333
3,-0.2296875,-0.1875,-0.2296875,-0.189583333,-0.2296875,-0.1875,-0.2296875,-0.189583333,-0.2359375,-0.197916667,-0.2359375,-0.202083333,-0.2359375,-0.208333333,-0.24375,-0.20625,-0.24375,-0.20625,-0.2484375,-0.202083333,-0.2390625,-0.197916667,-0.24375,-0.2,-0.2453125,-0.195833333,-0.2515625,-0.20625,-0.2484375,-0.214583333,-0.246875,-0.2125
3,-0.0953125,-0.120833333,-0.09375,-0.11875,-0.1015625,-0.129166667,-0.1015625,-0.125,-0.1046875,-0.135416667,-0.1046875,-0.133333333,-0.1046875,-0.133333333,-0.1046875,-0.125,-0.1046875,-0.127083333,-0.109375,-0.116666667,-0.1078125,-0.120833333,-0.109375,-0.120833333,-0.109375,-0.120833333,-0.1078125,-0.125,-0.1046875,-0.129166667,-0.103125,-0.129166667
3,-0.1390625,-0.177083333,-0.1359375,-0.175,-0.14375,-0.183333333,-0.14375,-0.18125,-0.146875,-0.191666667,-0.14375,-0.189583333,-0.140625,-0.191666667,-0.1390625,-0.179166667,-0.1375,-0.18125,-0.1421875,-0.175,-0.1453125,-0.175,-0.1453125,-0.175,-0.1453125,-0.172916667,-0.1421875,-0.177083333,-0.1390625,-0.183333333,-0.1359375,-0.183333333
3,-0.1703125,-0.202083333,-0.1671875,-0.197916667,-0.171875,-0.204166667,-0.1703125,-0.202083333,-0.175,-0.210416667,-0.1734375,-0.208333333,-0.16875,-0.2125,-0.1640625,-0.2,-0.1625,-0.2,-0.165625,-0.195833333,-0.1703125,-0.195833333,-0.16875,-0.195833333,-0.16875,-0.19375,-0.1671875,-0.197916667,-0.1640625,-0.20625,-0.1609375,-0.20625
3,-0.203125,-0.21875,-0.1984375,-0.2125,-0.2046875,-0.214583333,-0.203125,-0.214583333,-0.2078125,-0.220833333,-0.2046875,-0.220833333,-0.1984375,-0.222916667,-0.19375,-0.2125,-0.190625,-0.2125,-0.196875,-0.210416667,-0.2,-0.208333333,-0.196875,-0.210416667,-0.196875,-0.210416667,-0.1953125,-0.2125,-0.1890625,-0.227083333,-0.1875,-0.222916667
3,-0.046875,-0.122916667,-0.0453125,-0.120833333,-0.0515625,-0.13125,-0.0515625,-0.129166667,-0.0546875,-0.1375,-0.053125,-0.1375,-0.0546875,-0.139583333,-0.053125,-0.133333333,-0.0546875,-0.133333333,-0.05625,-0.122916667,-0.0578125,-0.129166667,-0.0578125,-0.129166667,-0.059375,-0.127083333,-0.0578125,-0.13125,-0.0546875,-0.135416667,-0.053125,-0.135416667
3,-0.05625,-0.172916667,-0.05625,-0.172916667,-0.0625,-0.18125,-0.0625,-0.18125,-0.065625,-0.189583333,-0.0640625,-0.189583333,-0.065625,-0.19375,-0.065625,-0.18125,-0.0640625,-0.18125,-0.0671875,-0.172916667,-0.065625,-0.175,-0.0671875,-0.170833333,-0.0671875,-0.170833333,-0.065625,-0.177083333,-0.0640625,-0.183333333,-0.0640625,-0.18125
3,-0.065625,-0.195833333,-0.0671875,-0.191666667,-0.0703125,-0.202083333,-0.071875,-0.202083333,-0.0734375,-0.208333333,-0.0734375,-0.210416667,-0.071875,-0.216666667,-0.075,-0.204166667,-0.0734375,-0.202083333,-0.0734375,-0.195833333,-0.0703125,-0.197916667,-0.071875,-0.19375,-0.071875,-0.19375,-0.071875,-0.2,-0.071875,-0.208333333,-0.071875,-0.204166667
3,-0.08125,-0.210416667,-0.0828125,-0.20625,-0.084375,-0.216666667,-0.0875,-0.216666667,-0.0875,-0.220833333,-0.0890625,-0.222916667,-0.0828125,-0.23125,-0.0875,-0.21875,-0.0875,-0.216666667,-0.0859375,-0.210416667,-0.0828125,-0.2125,-0.0796875,-0.208333333,-0.0828125,-0.210416667,-0.0828125,-0.216666667,-0.08125,-0.227083333,-0.08125,-0.225
