label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
2,0,0,0.0015625,-0.00208333333,0.0015625,0,0.0015625,-0.00208333333,0,-0.00208333333,0,-0.00208333333,0,-0.00208333333,0.0015625,-0.00208333333,0.0015625,-0.00208333333,0,0,0,0,0.0015625,-0.00208333333,0.0015625,-0.00208333333,0.0015625,-0.00208333333,0.0015625,-0.00208333333,0,-0.00208333333
2,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0520833333,-0.0671875,-0.0520833333,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.0671875,-0.0541666667,-0.065625,-0.0541666667,-0.065625,-0.0541666667,-0.065625,-0.05625,-0.065625,-0.0541666667,-0.065625,-0.0541666667
2,-0.125,-0.133333333,-0.125,-0.13125,-0.125,-0.13125,-0.125,-0.133333333,-0.125,-0.133333333,-0.1265625,-0.133333333,-0.1265625,-0.133333333,-0.125,-0.13125,-0.125,-0.13125,-0.125,-0.133333333,-0.125,-0.133333333,-0.125,-0.133333333,-0.125,-0.133333333,-0.125,-0.133333333,-0.1234375,-0.133333333,-0.1234375,-0.135416667
2,-0.171875,-0.195833333,-0.1703125,-0.195833333,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.171875,-0.197916667,-0.1703125,-0.195833333,-0.1703125,-0.195833333,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.1703125,-0.197916667,-0.16875,-0.197916667,-0.16875,-0.2
2,-0.2140625,-0.25,-0.2125,-0.25,-0.2125,-0.25,-0.2125,-0.25,-0.2125,-0.25,-0.2125,-0.252083333,-0.2125,-0.25,-0.2125,-0.25,-0.2109375,-0.25,-0.2125,-0.25,-0.2125,-0.25,-0.2109375,-0.252083333,-0.2125,-0.25,-0.2109375,-0.252083333,-0.209375,-0.252083333,-0.209375,-0.254166667
2,-0.053125,-0.275,-0.053125,-0.272916667,-0.0515625,-0.272916667,-0.0515625,-0.272916667,-0.053125,-0.272916667,-0.053125,-0.272916667,-0.053125,-0.272916667,-0.0515625,-0.272916667,-0.053125,-0.272916667,-0.0515625,-0.272916667,-0.0515625,-0.272916667,-0.0515625,-0.272916667,-0.0515625,-0.272916667,-0.05,-0.272916667,-0.05,-0.272916667,-0.0515625,-0.272916667
2,-0.0828125,-0.375,-0.0828125,-0.375,-0.0828125,-0.375,-0.0828125,-0.375,-0.0828125,-0.375,-0.0828125,-0.375,-0.084375,-0.375,-0.0828125,-0.372916667,-0.0828125,-0.375,-0.0828125,-0.372916667,-0.0828125,-0.375,-0.0828125,-0.375,-0.0828125,-0.372916667,-0.08125,-0.372916667,-0.08125,-0.372916667,-0.08125,-0.375
2,-0.1046875,-0.439583333,-0.1046875,-0.439583333,-0.103125,-0.439583333,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.1046875,-0.4375,-0.103125,-0.4375,-0.103125,-0.435416667,-0.103125,-0.435416667,-0.103125,-0.4375,-0.103125,-0.4375
2,-0.1234375,-0.495833333,-0.121875,-0.497916667,-0.121875,-0.495833333,-0.121875,-0.495833333,-0.1234375,-0.495833333,-0.121875,-0.495833333,-0.1234375,-0.49375,-0.1234375,-0.495833333,-0.121875,-0.49375,-0.121875,-0.49375,-0.121875,-0.49375,-0.121875,-0.495833333,-0.121875,-0.49375,-0.121875,-0.491666667,-0.1203125,-0.49375,-0.1203125,-0.49375
2,-0.0015625,-0.28125,-0.0015625,-0.279166667,-0.0015625,-0.279166667,0,-0.279166667,-0.0015625,-0.279166667,-0.0015625,-0.279166667,-0.003125,-0.279166667,-0.0015625,-0.279166667,-0.0015625,-0.279166667,0,-0.279166667,-0.0015625,-0.279166667,0,-0.279166667,-0.0015625,-0.279166667,0,-0.279166667,0,-0.279166667,0,-0.28125
2,-0.0015625,-0.395833333,-0.0015625,-0.395833333,-0.003125,-0.39375,-0.003125,-0.39375,-0.0015625,-0.39375,-0.0015625,-0.395833333,-0.0046875,-0.395833333,-0.003125,-0.39375,-0.003125,-0.395833333,-0.003125,-0.39375,-0.003125,-0.395833333,-0.0015625,-0.39375,-0.003125,-0.39375,-0.0015625,-0.39375,-0.0015625,-0.395833333,-0.0015625,-0.395833333
2,-0.0046875,-0.470833333,-0.0046875,-0.470833333,-0.00625,-0.46875,-0.00625,-0.466666667,-0.0046875,-0.46875,-0.00625,-0.46875,-0.0078125,-0.470833333,-0.00625,-0.46875,-0.0078125,-0.46875,-0.00625,-0.466666667,-0.0078125,-0.46875,-0.00625,-0.46875,-0.00625,-0.466666667,-0.0046875,-0.466666667,-0.00625,-0.46875,-0.00625,-0.470833333
2,-0.009375,-0.5375,-0.009375,-0.5375,-0.0109375,-0.533333333,-0.0109375,-0.533333333,-0.0109375,-0.535416667,-0.0109375,-0.535416667,-0.0140625,-0.5375,-0.0125,-0.535416667,-0.0140625,-0.535416667,-0.0125,-0.535416667,-0.0125,-0.535416667,-0.0125,-0.535416667,-0.0125,-0.533333333,-0.0109375,-0.533333333,-0.0125,-0.535416667,-0.0125,-0.5375
2,0.0453125,-0.258333333,0.0453125,-0.258333333,0.0453125,-0.25625,0.0453125,-0.25625,0.0453125,-0.25625,0.0453125,-0.25625,0.04375,-0.258333333,0.0453125,-0.258333333,0.0453125,-0.258333333,0.0453125,-0.25625,0.0453125,-0.258333333,0.0453125,-0.258333333,0.0453125,-0.258333333,0.0453125,-0.258333333,0.046875,-0.258333333,0.046875,-0.258333333
2,0.05625,-0.364583333,0.0578125,-0.3625,0.05625,-0.3625,0.05625,-0.3625,0.05625,-0.3625,0.05625,-0.3625,0.0546875,-0.364583333,0.05625,-0.3625,0.05625,-0.3625,0.05625,-0.3625,0.05625,-0.364583333,0.0578125,-0.3625,0.05625,-0.364583333,0.05625,-0.364583333,0.0578125,-0.364583333,0.0578125,-0.364583333
2,0.0578125,-0.433333333,0.0578125,-0.433333333,0.0578125,-0.433333333,0.0578125,-0.43125,0.05625,-0.43125,0.05625,-0.43125,0.05625,-0.433333333,0.05625,-0.43125,0.05625,-0.433333333,0.05625,-0.43125,0.0578125,-0.433333333,0.0578125,-0.43125,0.0578125,-0.433333333,0.0578125,-0.433333333,0.0578125,-0.433333333,0.0578125,-0.433333333
2,0.0546875,-0.5,0.05625,-0.5,0.0546875,-0.5,0.053125,-0.5,0.053125,-0.497916667,0.053125,-0.497916667,0.053125,-0.5,0.053125,-0.497916667,0.053125,-0.5,0.053125,-0.497916667,0.0546875,-0.5,0.0546875,-0.497916667,0.053125,-0.5,0.053125,-0.5,0.0546875,-0.5,0.0546875,-0.5
2,0.0875,-0.216666667,0.0875,-0.216666667,0.0875,-0.216666667,0.0875,-0.216666667,0.0875,-0.214583333,0.0875,-0.214583333,0.084375,-0.216666667,0.0875,-0.216666667,0.0859375,-0.216666667,0.0875,-0.216666667,0.0859375,-0.216666667,0.0875,-0.216666667,0.0875,-0.21875,0.0875,-0.21875,0.0875,-0.21875,0.0875,-0.21875
2,0.1125,-0.295833333,0.1125,-0.295833333,0.1125,-0.295833333,0.1125,-0.295833333,0.1125,-0.29375,0.1125,-0.29375,0.109375,-0.295833333,0.1109375,-0.295833333,0.1109375,-0.295833333,0.1109375,-0.29375,0.1109375,-0.295833333,0.1125,-0.295833333,0.1125,-0.295833333,0.1125,-0.297916667,0.1125,-0.295833333,0.1125,-0.297916667
2,0.1265625,-0.352083333,0.1265625,-0.352083333,0.1265625,-0.35,0.125,-0.35,0.125,-0.35,0.125,-0.35,0.121875,-0.352083333,0.1234375,-0.352083333,0.1234375,-0.352083333,0.1234375,-0.35,0.1234375,-0.352083333,0.125,-0.352083333,0.125,-0.352083333,0.125,-0.352083333,0.125,-0.352083333,0.1234375,-0.352083333
2,0.1359375,-0.408333333,0.1359375,-0.408333333,0.134375,-0.40625,0.134375,-0.40625,0.1328125,-0.40625,0.1328125,-0.40625,0.1296875,-0.408333333,0.13125,-0.40625,0.13125,-0.408333333,0.13125,-0.40625,0.1296875,-0.408333333,0.1328125,-0.408333333,0.1328125,-0.40625,0.13125,-0.408333333,0.13125,-0.40625,0.13125,-0.408333333
