label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
5,0,0,0,0.00208333333,0.0015625,-0.00416666667,0,0,-0.003125,0,-0.0046875,0.00416666667,-0.0046875,0.00208333333,-0.0046875,0.00416666667,0.003125,0.00208333333,0.0078125,0.0125,0.0125,0.0145833333,0.015625,0.00625,0.009375,0.0229166667,0.0140625,0.00833333333,0.021875,0.0145833333,0.025,0.01875
5,0.0484375,-0.120833333,0.0375,-0.122916667,0.0375,-0.125,0.0484375,-0.1125,0.0546875,-0.10625,0.053125,-0.104166667,0.040625,-0.116666667,0.05,-0.104166667,0.04375,-0.1125,0.0484375,-0.1,0.0515625,-0.1,0.0625,-0.102083333,0.0390625,-0.0916666667,0.0578125,-0.1,0.06875,-0.0895833333,0.075,-0.08125
5,0.0671875,-0.204166667,0.0546875,-0.204166667,0.0578125,-0.208333333,0.065625,-0.197916667,0.0734375,-0.19375,0.078125,-0.18125,0.0609375,-0.20625,0.071875,-0.197916667,0.0609375,-0.202083333,0.06875,-0.195833333,0.071875,-0.2,0.0890625,-0.202083333,0.0609375,-0.195833333,0.0875,-0.202083333,0.096875,-0.197916667,0.103125,-0.189583333
5,0.0734375,-0.264583333,0.059375,-0.264583333,0.0703125,-0.26875,0.075,-0.260416667,0.0796875,-0.258333333,0.0921875,-0.233333333,0.06875,-0.272916667,0.078125,-0.26875,0.065625,-0.26875,0.084375,-0.2625,0.0875,-0.270833333,0.115625,-0.26875,0.0765625,-0.270833333,0.115625,-0.272916667,0.1203125,-0.270833333,0.125,-0.266666667
5,0.06875,-0.327083333,0.0578125,-0.327083333,0.0796875,-0.339583333,0.075,-0.320833333,0.078125,-0.31875,0.09375,-0.283333333,0.075,-0.345833333,0.078125,-0.339583333,0.0609375,-0.33125,0.0921875,-0.333333333,0.1,-0.341666667,0.1375,-0.339583333,0.090625,-0.341666667,0.1453125,-0.3375,0.1484375,-0.3375,0.15,-0.3375
5,0.0578125,-0.220833333,0.0640625,-0.214583333,0.0625,-0.21875,0.0640625,-0.2125,0.0546875,-0.214583333,0.05,-0.210416667,0.0515625,-0.210416667,0.0484375,-0.210416667,0.08125,-0.2125,0.084375,-0.210416667,0.1,-0.197916667,0.10625,-0.2,0.1046875,-0.183333333,0.1125,-0.195833333,0.1171875,-0.197916667,0.11875,-0.191666667
5,0.0828125,-0.295833333,0.084375,-0.2875,0.0796875,-0.29375,0.0859375,-0.285416667,0.0765625,-0.291666667,0.075,-0.2875,0.0765625,-0.2875,0.075,-0.2875,0.0921875,-0.29375,0.0984375,-0.291666667,0.1078125,-0.283333333,0.10625,-0.295833333,0.1125,-0.270833333,0.109375,-0.295833333,0.109375,-0.302083333,0.1125,-0.302083333
5,0.09375,-0.364583333,0.096875,-0.35,0.0890625,-0.3625,0.0953125,-0.352083333,0.0875,-0.360416667,0.0890625,-0.354166667,0.0890625,-0.35625,0.0890625,-0.358333333,0.096875,-0.364583333,0.10625,-0.360416667,0.1125,-0.35,0.1078125,-0.366666667,0.1171875,-0.3375,0.1125,-0.370833333,0.109375,-0.377083333,0.1109375,-0.379166667
5,0.1046875,-0.416666667,0.1078125,-0.4,0.096875,-0.416666667,0.1046875,-0.404166667,0.096875,-0.416666667,0.1015625,-0.40625,0.1015625,-0.410416667,0.1015625,-0.4125,0.1046875,-0.41875,0.115625,-0.416666667,0.11875,-0.408333333,0.1109375,-0.427083333,0.1234375,-0.397916667,0.1140625,-0.433333333,0.109375,-0.439583333,0.1109375,-0.44375
5,0.05,-0.177083333,0.0546875,-0.16875,0.05625,-0.170833333,0.05625,-0.170833333,0.046875,-0.170833333,0.040625,-0.166666667,0.0453125,-0.164583333,0.0421875,-0.16875,0.0734375,-0.170833333,0.078125,-0.172916667,0.090625,-0.166666667,0.09375,-0.166666667,0.0953125,-0.15625,0.1015625,-0.16875,0.103125,-0.170833333,0.103125,-0.164583333
5,0.071875,-0.264583333,0.0703125,-0.260416667,0.071875,-0.258333333,0.071875,-0.2625,0.0671875,-0.260416667,0.0640625,-0.258333333,0.06875,-0.25,0.0671875,-0.25625,0.0828125,-0.2625,0.084375,-0.272916667,0.0875,-0.270833333,0.0859375,-0.272916667,0.0890625,-0.2625,0.09375,-0.277083333,0.0921875,-0.283333333,0.09375,-0.285416667
5,0.0859375,-0.3375,0.084375,-0.333333333,0.0828125,-0.333333333,0.0828125,-0.335416667,0.0828125,-0.329166667,0.0796875,-0.33125,0.0828125,-0.31875,0.0828125,-0.329166667,0.0921875,-0.333333333,0.0921875,-0.345833333,0.090625,-0.34375,0.0859375,-0.347916667,0.090625,-0.341666667,0.0921875,-0.35625,0.090625,-0.360416667,0.0921875,-0.3625
5,0.0984375,-0.402083333,0.09375,-0.397916667,0.0890625,-0.397916667,0.0921875,-0.397916667,0.096875,-0.389583333,0.09375,-0.395833333,0.0953125,-0.383333333,0.0953125,-0.39375,0.1,-0.397916667,0.103125,-0.408333333,0.0953125,-0.408333333,0.0859375,-0.4125,0.0890625,-0.408333333,0.090625,-0.422916667,0.0890625,-0.427083333,0.0890625,-0.43125
5,0.046875,-0.11875,0.046875,-0.1125,0.05,-0.1125,0.0484375,-0.114583333,0.0421875,-0.1125,0.0375,-0.108333333,0.04375,-0.108333333,0.040625,-0.1125,0.065625,-0.116666667,0.0703125,-0.122916667,0.075,-0.120833333,0.075,-0.120833333,0.078125,-0.1125,0.08125,-0.125,0.08125,-0.129166667,0.08125,-0.127083333
