label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
2,0,0,0,0,0,0,0,0.00208333333,-0.0015625,0.00416666667,-0.0046875,0.00625,-0.0046875,0.00833333333,-0.003125,0.00833333333,-0.0046875,0.00416666667,-0.0015625,0.00625,0,0.00625,0.0015625,0.00416666667,0.003125,0.00416666667,0.003125,0.00625,0.0015625,0.00833333333,0,0.00833333333
2,0.0890625,-0.0395833333,0.0890625,-0.0375,0.0890625,-0.0375,0.0875,-0.0354166667,0.0859375,-0.03125,0.084375,-0.03125,0.084375,-0.0291666667,0.084375,-0.0291666667,0.0859375,-0.0333333333,0.0859375,-0.03125,0.0875,-0.0333333333,0.0890625,-0.0333333333,0.090625,-0.0333333333,0.090625,-0.0333333333,0.0890625,-0.03125,0.0890625,-0.0291666667
2,0.1640625,-0.116666667,0.1625,-0.116666667,0.1609375,-0.1125,0.1609375,-0.114583333,0.1578125,-0.110416667,0.1578125,-0.110416667,0.1578125,-0.108333333,0.15625,-0.108333333,0.1578125,-0.108333333,0.1578125,-0.110416667,0.159375,-0.110416667,0.159375,-0.1125,0.1625,-0.1125,0.1609375,-0.110416667,0.1609375,-0.110416667,0.1609375,-0.110416667
2,0.221875,-0.185416667,0.2203125,-0.185416667,0.2171875,-0.18125,0.21875,-0.18125,0.215625,-0.179166667,0.215625,-0.179166667,0.2140625,-0.177083333,0.2125,-0.177083333,0.2125,-0.177083333,0.2109375,-0.179166667,0.2140625,-0.18125,0.215625,-0.183333333,0.2171875,-0.183333333,0.215625,-0.18125,0.215625,-0.183333333,0.215625,-0.18125
2,0.2703125,-0.233333333,0.26875,-0.229166667,0.265625,-0.227083333,0.2671875,-0.229166667,0.2640625,-0.225,0.2625,-0.227083333,0.2609375,-0.225,0.259375,-0.225,0.259375,-0.227083333,0.2578125,-0.229166667,0.259375,-0.23125,0.2609375,-0.233333333,0.2625,-0.233333333,0.2625,-0.233333333,0.2609375,-0.233333333,0.2609375,-0.23125
2,0.1125,-0.272916667,0.1125,-0.270833333,0.1125,-0.270833333,0.1109375,-0.270833333,0.1109375,-0.270833333,0.109375,-0.266666667,0.1078125,-0.266666667,0.109375,-0.266666667,0.109375,-0.266666667,0.109375,-0.266666667,0.1109375,-0.266666667,0.1125,-0.266666667,0.1140625,-0.266666667,0.1140625,-0.266666667,0.1140625,-0.266666667,0.1125,-0.264583333
2,0.153125,-0.379166667,0.1515625,-0.379166667,0.1515625,-0.379166667,0.1515625,-0.379166667,0.15,-0.379166667,0.1484375,-0.377083333,0.1484375,-0.375,0.1484375,-0.375,0.146875,-0.375,0.146875,-0.375,0.1484375,-0.375,0.15,-0.375,0.1515625,-0.372916667,0.1515625,-0.375,0.1515625,-0.372916667,0.15,-0.372916667
2,0.175,-0.447916667,0.1734375,-0.447916667,0.175,-0.447916667,0.1734375,-0.447916667,0.171875,-0.447916667,0.171875,-0.445833333,0.1703125,-0.445833333,0.1703125,-0.445833333,0.1703125,-0.445833333,0.16875,-0.44375,0.171875,-0.445833333,0.1734375,-0.445833333,0.1734375,-0.44375,0.175,-0.44375,0.175,-0.441666667,0.171875,-0.44375
2,0.1921875,-0.510416667,0.190625,-0.508333333,0.1921875,-0.510416667,0.190625,-0.510416667,0.190625,-0.508333333,0.1890625,-0.508333333,0.1890625,-0.508333333,0.1875,-0.508333333,0.1875,-0.508333333,0.1859375,-0.508333333,0.1890625,-0.508333333,0.190625,-0.50625,0.1921875,-0.504166667,0.19375,-0.50625,0.19375,-0.504166667,0.190625,-0.504166667
2,0.059375,-0.297916667,0.059375,-0.297916667,0.059375,-0.295833333,0.0578125,-0.295833333,0.05625,-0.295833333,0.0546875,-0.29375,0.0546875,-0.29375,0.0546875,-0.291666667,0.0546875,-0.291666667,0.05625,-0.291666667,0.05625,-0.291666667,0.059375,-0.291666667,0.0609375,-0.291666667,0.0609375,-0.291666667,0.0609375,-0.291666667,0.059375,-0.289583333
2,0.0796875,-0.420833333,0.0796875,-0.41875,0.078125,-0.41875,0.0796875,-0.41875,0.0765625,-0.41875,0.075,-0.416666667,0.075,-0.416666667,0.075,-0.416666667,0.0734375,-0.416666667,0.075,-0.416666667,0.0765625,-0.416666667,0.078125,-0.41875,0.078125,-0.416666667,0.0796875,-0.416666667,0.078125,-0.416666667,0.078125,-0.414583333
2,0.0921875,-0.5,0.0921875,-0.497916667,0.0921875,-0.5,0.0921875,-0.497916667,0.090625,-0.497916667,0.0875,-0.497916667,0.0875,-0.5,0.0875,-0.5,0.0859375,-0.5,0.0875,-0.5,0.0890625,-0.5,0.090625,-0.502083333,0.0921875,-0.5,0.09375,-0.5,0.0921875,-0.5,0.0921875,-0.497916667
2,0.1,-0.566666667,0.1015625,-0.564583333,0.1,-0.566666667,0.1,-0.566666667,0.1,-0.566666667,0.0953125,-0.566666667,0.0953125,-0.570833333,0.0953125,-0.56875,0.09375,-0.570833333,0.0953125,-0.570833333,0.0984375,-0.570833333,0.1,-0.570833333,0.1015625,-0.570833333,0.1046875,-0.570833333,0.103125,-0.570833333,0.1015625,-0.56875
