label,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y
4,0,0,-0.0078125,-0.00833333333,-0.0109375,-0.0125,-0.0140625,-0.0104166667,-0.0203125,-0.00833333333,-0.0234375,-0.00416666667,-0.05,0.0375,-0.0703125,0.05,-0.090625,0.0791666667,-0.4625,-0.8,-0.0125,0.1,-0.015625,0.0916666667,-0.0015625,0.0729166667,0.01875,0.0395833333,0.03125,-0.0104166667,0.03125,-0.00625
4,0.0703125,-0.0770833333,0.0234375,-0.1125,0.0265625,-0.1125,0.028125,-0.10625,0.0265625,-0.102083333,0.025,-0.09375,0.0015625,-0.0479166667,-0.0234375,-0.0229166667,-0.0421875,0.0104166667,-0.4625,-0.8,0.021875,0.01875,0.01875,0.0145833333,0.0328125,-0.00833333333,0.0515625,-0.05625,0.0671875,-0.0875,0.0671875,-0.0875
4,0.0953125,-0.14375,0.0765625,-0.20625,0.08125,-0.204166667,0.090625,-0.189583333,0.0921875,-0.179166667,0.0984375,-0.160416667,0.084375,-0.102083333,0.0578125,-0.0791666667,0.0359375,-0.0645833333,-0.4625,-0.8,0.0546875,-0.075,0.0484375,-0.0833333333,0.053125,-0.104166667,0.0609375,-0.160416667,0.0703125,-0.183333333,0.071875,-0.18125
4,0.115625,-0.185416667,0.1203125,-0.272916667,0.1296875,-0.264583333,0.146875,-0.241666667,0.153125,-0.222916667,0.1640625,-0.19375,0.153125,-0.127083333,0.121875,-0.114583333,0.0984375,-0.114583333,-0.4625,-0.8,0.0796875,-0.145833333,0.0625,-0.15,0.0609375,-0.172916667,0.059375,-0.241666667,0.071875,-0.264583333,0.0734375,-0.260416667
4,0.1265625,-0.210416667,0.1515625,-0.335416667,0.1703125,-0.316666667,0.190625,-0.291666667,0.203125,-0.260416667,0.2140625,-0.235416667,0.2015625,-0.164583333,0.165625,-0.154166667,0.14375,-0.1625,-0.4625,-0.8,0.1078125,-0.202083333,0.0796875,-0.210416667,0.071875,-0.2375,0.0625,-0.310416667,0.078125,-0.335416667,0.0796875,-0.335416667
4,0.028125,-0.2125,0.0734375,-0.214583333,0.0921875,-0.202083333,0.0953125,-0.183333333,0.10625,-0.154166667,0.1078125,-0.122916667,0.08125,-0.05625,0.0453125,-0.0520833333,0.04375,-0.0791666667,-0.4625,-0.8,0.0359375,-0.04375,0.0078125,-0.06875,0.0046875,-0.0958333333,-0.0046875,-0.18125,-0.0015625,-0.222916667,-0.0015625,-0.225
4,0.0546875,-0.29375,0.1671875,-0.277083333,0.1921875,-0.241666667,0.203125,-0.20625,0.209375,-0.1625,0.2125,-0.114583333,0.1734375,-0.0104166667,0.1,0.00208333333,0.1078125,0.0229166667,-0.4625,-0.8,0.04375,-0.075,-0.025,-0.102083333,-0.046875,-0.141666667,-0.034375,-0.2375,-0.0390625,-0.304166667,-0.0390625,-0.316666667
4,0.0703125,-0.3625,0.2328125,-0.31875,0.2609375,-0.2625,0.275,-0.2125,0.2796875,-0.1625,0.2796875,-0.104166667,0.228125,0.0208333333,0.1421875,0.04375,0.0828125,0.04375,-0.4625,-0.8,0.040625,-0.0916666667,-0.0453125,-0.11875,-0.0828125,-0.164583333,-0.0578125,-0.279166667,-0.0640625,-0.360416667,-0.0640625,-0.372916667
4,0.0875,-0.4125,0.28125,-0.347916667,0.315625,-0.279166667,0.3328125,-0.214583333,0.3375,-0.15625,0.3359375,-0.0895833333,0.2703125,0.0479166667,0.171875,0.0791666667,0.0546875,0.0229166667,-0.4625,-0.8,0.0328125,-0.114583333,-0.0640625,-0.1375,-0.11875,-0.185416667,-0.0796875,-0.320833333,-0.0875,-0.4125,-0.0890625,-0.425
4,0.0203125,-0.179166667,0.0734375,-0.158333333,0.090625,-0.139583333,0.09375,-0.1125,0.103125,-0.0791666667,0.1,-0.0479166667,0.065625,0.025,0.0234375,0.00625,0.0390625,-0.04375,-0.4625,-0.8,0.0046875,-0.00416666667,-0.0140625,-0.0125,-0.0171875,-0.0375,-0.0375,-0.14375,-0.034375,-0.1875,-0.0359375,-0.1875
